20000, 1.176, 59793, 50844.387, 0
20000, 1.079, 59793, 55415.199, 0
20000, 1.011, 59793, 59142.430, 0
20000, 1.093, 59793, 54705.395, 0
20000, 0.742, 59793, 80583.562, 0
20000, 1.464, 59793, 40842.215, 1
20000, 1.127, 59793, 53055.016, 0
20000, 1.313, 59793, 45539.223, 0
20000, 0.766, 59793, 78058.750, 0
20000, 0.755, 59793, 79196.023, 0
20000, 1.054, 59793, 56729.602, 0
20000, 1.082, 59793, 55261.551, 0
20000, 1.018, 59793, 58735.758, 0
20000, 0.863, 59793, 69285.055, 0
20000, 1.573, 59793, 38012.078, 1
20000, 1.067, 59793, 56038.426, 0
20000, 1.016, 59793, 58851.375, 0
20000, 0.833, 59793, 71780.312, 0
20000, 1.077, 59793, 55518.105, 0
20000, 0.825, 59793, 72476.367, 0
25000, 0.999, 59793, 59852.852, 1
25000, 1.343, 59793, 44521.965, 1
25000, 1.036, 59793, 57715.250, 0
25000, 0.712, 59793, 83978.930, 0
25000, 1.085, 59793, 55108.754, 0
25000, 1.112, 59793, 53770.684, 0
25000, 2.353, 59793, 25411.391, 4
25000, 1.049, 59793, 57000.000, 0
25000, 1.010, 59793, 59200.992, 2
25000, 1.043, 59793, 57327.902, 0
25000, 1.055, 59793, 56675.832, 0
25000, 0.933, 59793, 64086.816, 0
25000, 1.080, 59793, 55363.887, 0
25000, 1.627, 59793, 36750.461, 1
25000, 0.405, 59793, 147637.031, 0
25000, 1.769, 59793, 33800.453, 2
25000, 1.063, 59793, 56249.297, 0
25000, 1.085, 59793, 55108.754, 0
25000, 1.063, 59793, 56249.297, 0
25000, 1.092, 59793, 54755.492, 0
30000, 1.448, 59793, 41293.508, 1
30000, 1.066, 59793, 56090.996, 0
30000, 1.005, 59793, 59495.523, 0
30000, 1.364, 59793, 43836.512, 1
30000, 1.293, 59793, 46243.621, 1
30000, 0.893, 59793, 66957.445, 1
30000, 0.716, 59793, 83509.773, 0
30000, 0.245, 59793, 244053.062, 0
30000, 1.374, 59793, 43517.469, 1
30000, 1.112, 59793, 53770.684, 0
30000, 0.940, 59793, 63609.574, 0
30000, 1.086, 59793, 55058.012, 0
30000, 0.995, 59793, 60093.469, 0
30000, 0.832, 59793, 71866.586, 0
30000, 1.031, 59793, 57995.148, 0
30000, 0.994, 59793, 60153.922, 0
30000, 0.922, 59793, 64851.410, 0
30000, 0.957, 59793, 62479.621, 0
30000, 1.063, 59793, 56249.297, 0
30000, 1.290, 59793, 46351.164, 1
35000, 1.026, 59793, 58277.777, 0
35000, 0.992, 59793, 60275.203, 0
35000, 0.981, 59793, 60951.070, 0
35000, 1.060, 59793, 56408.492, 0
35000, 0.220, 59793, 271786.375, 0
35000, 0.693, 59793, 86281.383, 0
35000, 0.355, 59793, 168430.984, 0
35000, 1.021, 59793, 58563.172, 0
35000, 1.104, 59793, 54160.328, 0
35000, 0.848, 59793, 70510.617, 0
35000, 1.143, 59793, 52312.336, 0
35000, 1.363, 59793, 43868.672, 1
35000, 1.008, 59793, 59318.453, 0
35000, 0.846, 59793, 70677.305, 0
35000, 0.804, 59793, 74369.398, 1
35000, 0.702, 59793, 85175.211, 0
35000, 0.985, 59793, 60703.551, 0
35000, 1.071, 59793, 55829.133, 0
35000, 0.730, 59793, 81908.219, 0
35000, 1.041, 59793, 57438.039, 0
40000, 0.868, 59793, 68885.945, 0
40000, 0.743, 59793, 80475.102, 0
40000, 1.335, 59793, 44788.762, 1
40000, 1.024, 59793, 58391.598, 0
40000, 1.282, 59793, 46640.406, 1
40000, 1.022, 59793, 58505.875, 0
40000, 1.019, 59793, 58678.113, 0
40000, 1.093, 59793, 54705.395, 0
40000, 0.990, 59793, 60396.969, 0
40000, 0.989, 59793, 60458.035, 0
40000, 0.921, 59793, 64921.824, 0
40000, 1.015, 59793, 58909.359, 0
40000, 1.069, 59793, 55933.582, 0
40000, 1.084, 59793, 55159.594, 0
40000, 1.051, 59793, 56891.531, 0
40000, 0.891, 59793, 67107.750, 1
40000, 1.080, 59793, 55363.887, 0
40000, 0.997, 59793, 59972.922, 0
40000, 1.426, 59793, 41930.574, 1
40000, 1.031, 59793, 57995.148, 0
45000, 1.039, 59793, 57548.602, 0
45000, 1.449, 59793, 41265.012, 2
45000, 1.020, 59793, 58620.590, 0
45000, 0.916, 59793, 65276.199, 0
45000, 1.054, 59793, 56729.602, 0
45000, 0.992, 59793, 60275.203, 0
45000, 1.060, 59793, 56408.492, 0
45000, 0.717, 59793, 83393.305, 0
45000, 1.172, 59793, 51017.914, 1
45000, 1.012, 59793, 59083.996, 0
45000, 1.320, 59793, 45297.727, 1
45000, 0.797, 59793, 75022.586, 0
45000, 1.107, 59793, 54013.551, 0
45000, 1.878, 59793, 31838.658, 2
45000, 1.058, 59793, 56515.125, 0
45000, 1.730, 59793, 34562.426, 2
45000, 1.197, 59793, 49952.379, 0
45000, 1.063, 59793, 56249.297, 0
45000, 1.012, 59793, 59083.996, 0
45000, 1.079, 59793, 55415.199, 0
50000, 1.491, 59793, 40102.613, 1
50000, 0.981, 59793, 60951.070, 0
50000, 1.086, 59793, 55058.012, 0
50000, 1.041, 59793, 57438.039, 0
50000, 1.163, 59793, 51412.727, 0
50000, 1.352, 59793, 44225.590, 1
50000, 1.072, 59793, 55777.051, 0
50000, 1.149, 59793, 52039.164, 0
50000, 1.055, 59793, 56675.832, 0
50000, 0.720, 59793, 83045.828, 0
50000, 0.942, 59793, 63474.523, 0
50000, 1.071, 59793, 55829.133, 0
50000, 1.081, 59793, 55312.676, 0
50000, 1.362, 59793, 43900.883, 1
50000, 1.080, 59793, 55363.887, 0
50000, 1.062, 59793, 56302.258, 0
50000, 0.370, 59793, 161602.703, 0
50000, 1.050, 59793, 56945.719, 0
50000, 0.765, 59793, 78160.789, 0
50000, 1.017, 59793, 58793.512, 0
55000, 1.097, 59793, 54505.926, 0
55000, 1.093, 59793, 54705.395, 0
55000, 1.085, 59793, 55108.754, 0
55000, 1.262, 59793, 47379.559, 1
55000, 1.052, 59793, 56837.449, 0
55000, 0.994, 59793, 60153.922, 0
55000, 1.384, 59793, 43203.035, 1
55000, 0.905, 59793, 66069.617, 0
55000, 1.009, 59793, 59259.668, 0
55000, 0.719, 59793, 83161.336, 0
55000, 1.022, 59793, 58505.875, 0
55000, 0.968, 59793, 61769.629, 0
55000, 1.778, 59793, 33629.359, 2
55000, 1.003, 59793, 59614.156, 0
55000, 1.368, 59793, 43708.332, 1
55000, 1.068, 59793, 55985.957, 0
55000, 1.113, 59793, 53722.371, 0
55000, 1.104, 59793, 54160.328, 0
55000, 1.072, 59793, 55777.051, 0
55000, 1.181, 59793, 50629.129, 0
60000, 0.654, 59793, 91426.609, 0
60000, 0.860, 59793, 69526.742, 0
60000, 1.537, 59793, 38902.410, 2
60000, 2.485, 59793, 24061.570, 0
60000, 0.290, 59793, 206182.766, 0
60000, 0.746, 59793, 80151.477, 0
60000, 0.678, 59793, 88190.266, 0
60000, 0.742, 59793, 80583.562, 0
60000, 1.024, 59793, 58391.598, 1
60000, 0.856, 59793, 69851.633, 0
60000, 0.881, 59793, 67869.469, 0
60000, 1.145, 59793, 52220.961, 1
60000, 0.852, 59793, 70179.578, 0
60000, 0.752, 59793, 79511.969, 0
60000, 0.394, 59793, 151758.891, 1
60000, 0.709, 59793, 84334.273, 0
60000, 1.187, 59793, 50373.207, 1
60000, 0.696, 59793, 85909.484, 0
60000, 0.794, 59793, 75306.039, 0
60000, 0.734, 59793, 81461.852, 0
